intervencionId,codigoSitio,NombreSitio,NombreProyecto,Nombre,Apellido,nombreCorto,EMG,Region,ICD,CasoSigo,estadoSigo,fechaRFPSIGO,fechaRFISIGO,fechaRFASIGO,fechaRFTSIGO,fechaOASIGO,contratista,Latitud,Longitud,ALM,ManoObra,Vendor,EstadoIM,subEstado,FechaEstadoIM,fechaRFPSIM,fechaRFISIM,fechaRFASIM,fechaRFTSIM,fechaOASIM,FechaIntegracionProgramada
27865,A14-S044,Bella Vista Sur,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,WBVSUR,LITO,6375494,ISM-15940,OA,2021-10-14 15:33:00,2021-10-14 15:33:00,2021-10-14 15:56:59,2021-10-14 16:16:59,2021-10-18 14:42:00,,-28.5208,-59.049,A14,MOP,Nokia,OA,OA Completado,2021-10-18 14:29:01,2021-10-14 15:48:11,2021-10-14 15:48:22,2021-10-14 15:49:38,2021-10-14 16:51:45,2021-10-18 14:29:01,
27866,A16-S011,Villa Rio Bermejito,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HVRBRJ,LITO,5740083,ISM-15943,OA,2021-09-10 08:51:00,2021-09-10 08:51:00,2021-09-10 13:00:59,2021-09-10 13:02:00,2021-09-21 16:07:00,,-25.6387,-60.2653,A16,MOP,Nokia,OA,OA Completado,2021-09-21 15:50:07,2021-09-10 12:49:32,2021-09-10 12:50:08,2021-09-10 12:51:22,2021-09-10 12:52:11,2021-09-21 15:50:07,
27867,A16-S012,Tres Isletas,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HTRISL,LITO,5821801,ISM-15944,OA,2021-09-02 11:48:59,2021-09-02 11:48:59,2021-09-02 19:48:00,2021-09-02 19:48:59,2021-09-08 10:59:59,,-26.3373,-60.431,A16,MOP,Nokia,OA,OA Completado,2021-09-08 10:46:46,2021-09-02 19:37:25,2021-09-02 19:39:18,2021-09-02 19:40:30,2021-09-02 19:41:18,2021-09-08 10:46:46,
27868,A16-S013,Villa Angela,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HVANGL,LITO,6246234,ISM-15945,OA,2021-10-01 14:57:00,2021-10-01 14:57:00,2021-10-01 18:15:00,2021-11-03 10:45:59,2021-11-03 10:47:00,,-27.5786,-60.7117,A16,MOP,Nokia,OA,OA Completado,2021-11-03 10:37:01,2021-10-01 18:03:29,2021-10-01 18:03:35,2021-10-01 18:05:07,2021-10-29 16:44:17,2021-11-03 10:37:01,
27869,A16-S157,Juan Jose Castelli Bartolome Mitre,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HJJCBM,LITO,5948374,ISM-15946,OA,2021-09-16 13:12:59,2021-09-16 13:12:59,2021-09-16 21:18:00,2021-09-17 16:48:00,2021-09-21 20:37:59,,-25.9317,-60.6226,A16,MOP,Nokia,OA,OA Completado,2021-09-21 20:25:05,2021-09-16 21:07:06,2021-09-16 21:07:26,2021-09-21 20:02:13,2021-09-21 20:21:42,2021-09-21 20:25:05,
27871,A17-S080,La Escondida,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,HLESCN,LITO,5948494,ISM-15948,OA,2021-09-16 13:12:59,2021-09-16 13:12:59,2021-09-17 20:35:59,2021-09-22 13:11:00,2021-09-23 18:54:00,,-27.1036,-59.4436,A17,MOP,Nokia,OA,OA Completado,2021-09-23 19:36:40,2021-09-17 20:27:16,2021-09-17 20:27:36,2021-09-22 12:58:45,2021-09-22 12:59:22,2021-09-23 19:36:40,
27872,A17-S106,Corrientes Fray J. Quintana,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,WCFJQN,LITO,6458325,ISM-15949,OA,2021-10-22 08:41:00,2021-10-22 08:41:00,2021-10-22 08:44:00,2021-10-22 11:37:59,2021-10-25 15:51:00,,-27.5113,-58.8103,A17,MOP,Nokia,OA,OA Completado,2021-10-25 15:37:30,2021-10-22 08:36:03,2021-10-22 08:51:54,2021-10-22 08:53:16,2021-10-22 11:24:21,2021-10-25 15:37:30,
27873,A17-S117,Corrientes Yapeyu,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,WCYPYU,LITO,6312350,ISM-15950,OA,2021-10-14 15:27:00,2021-10-14 15:27:00,2021-10-14 18:45:59,2021-10-14 18:47:00,2021-10-15 19:18:59,,-27.4678,-58.8128,A17,MOP,Nokia,OA,OA Completado,2021-10-15 19:04:59,2021-10-14 18:32:55,2021-10-14 18:33:14,2021-10-15 09:33:39,2021-10-15 09:34:15,2021-10-15 19:04:59,
27874,A17-S288,Corrientes Zona Fabril R12,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,WCZOFA,LITO,6121093,ISM-15951,OA,2021-09-28 11:37:59,2021-09-28 11:37:59,2021-09-28 12:42:00,2021-09-28 12:42:00,2021-11-09 13:23:59,,-27.5196,-58.7686,A17,MOP,Nokia,OA,OA Completado,2021-11-09 13:12:28,2021-09-27 17:27:19,2021-09-27 17:27:28,2021-09-27 17:28:54,2021-09-28 12:31:06,2021-11-09 13:12:28,
27875,A18-S001,Ituzaingo,4T4R,MARIANO ,BRITO SANCHEZ,M. BRITO SANCHEZ,WITZNG,LITO,6558103,ISM-15952,RFT,2021-10-26 13:41:59,2021-10-26 13:41:59,2021-10-26 17:35:59,2021-10-27 16:43:59,,,-27.5869,-56.6914,A18,MOP,Nokia,RFT,Con fallas fisicas,2021-10-27 16:31:09,2021-10-26 17:22:01,2021-10-26 17:22:13,2021-10-26 17:23:27,2021-10-27 16:31:09,,
27876,A18-S004,25 De Mayo,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,I25MYO,LITO,6375553,ISM-15953,OA,2021-10-13 11:51:00,2021-10-13 11:51:00,2021-10-14 14:48:59,2021-10-14 14:48:59,2021-10-15 11:42:59,,-27.3791,-54.7389,A18,MOP,Nokia,OA,OA Completado,2021-10-15 11:34:09,2021-10-14 16:05:40,2021-10-14 16:06:03,2021-10-14 16:07:25,2021-10-14 16:08:04,2021-10-15 11:34:09,
27877,A18-S177,Gobernador Virasoro Hospital(Cti),4T4R,Sin Asignar,Sin Asignar,Sin Asignar,IGVRSR,LITO,5948721,ISM-15954,OA,2021-09-16 13:00:00,2021-09-16 13:00:00,2021-09-16 14:17:59,2021-09-16 14:42:59,2021-09-28 14:44:59,,-28.0612,-56.0138,A18,MOP,Nokia,OA,OA Completado,2021-09-28 14:32:23,2021-09-16 14:33:08,2021-09-16 14:33:35,2021-09-16 14:35:00,2021-09-16 17:50:34,2021-09-28 14:32:23,
27878,A22-S025,Estanislao Del Campo,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,PESCMP,LITO,6282441,ISM-15957,OA,2021-10-14 15:26:00,2021-10-14 15:26:00,2021-10-14 15:56:00,2021-10-14 15:56:00,2021-10-19 08:55:00,,-25.0538,-60.0865,A22,MOP,Nokia,OA,OA Completado,2021-10-19 08:49:18,2021-10-14 16:39:16,2021-10-14 16:39:24,2021-10-14 16:40:48,2021-10-19 08:43:36,2021-10-19 08:49:18,
27880,A22-S049,Tres Lagunas,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,P3LAGN,LITO,6458640,ISM-15257,OA,2021-10-19 09:13:59,2021-10-19 09:13:59,2021-10-19 09:15:00,2021-10-19 09:15:59,2021-10-26 14:39:59,,-25.2171,-58.5104,A22,MOP,Nokia,OA,OA Completado,2021-10-26 14:30:22,2021-10-19 09:04:58,2021-10-19 09:05:04,2021-10-26 14:28:00,2021-10-26 14:28:48,2021-10-26 14:30:22,
29061,A18-S019,Campo Viera,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ICPVIE,LITO,6557770,ISM-16264,OA,2021-10-25 16:23:00,2021-10-25 16:23:00,2021-10-25 20:37:59,2021-10-25 20:39:00,2021-10-31 20:05:00,,-27.3343,-55.0515,A18,MOP,Nokia,OA,OA Completado,2021-11-01 08:28:02,2021-10-26 13:52:23,2021-10-26 13:52:30,2021-10-26 13:54:08,2021-10-26 13:54:55,2021-11-01 08:28:02,
29064,A18-S008,Santa Ana,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ISTANA,LITO,6458786,ISM-16252,OA,2021-10-22 08:12:00,2021-10-22 08:12:00,2021-10-27 12:22:00,2021-10-27 12:22:59,2021-10-27 12:31:00,,-27.3664,-55.583,A18,MOP,Nokia,OA,OA Completado,2021-11-08 12:40:12,2021-11-08 12:34:40,2021-11-08 12:34:52,2021-11-08 12:37:25,2021-11-08 12:39:22,2021-11-08 12:40:12,
29068,SPU802,Barrio La Morita,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,SBLM,AMBA,6565257,ISM-16033,OA,2021-11-02 08:57:00,2021-11-03 14:26:59,2021-11-03 14:32:00,2021-11-08 12:54:00,2021-11-12 15:58:00,,-34.8414,-58.4606,SPU,MOP,Huawei,RFA,Con fallas adm.,2021-10-29 13:31:56,2021-10-29 13:30:53,2021-10-29 13:31:00,2021-10-29 13:31:56,,,
29168,A19-S075,Wanda,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,IWANDA,LITO,6673620,ISM-16257,OA,2021-11-05 14:32:00,2021-11-05 14:32:00,2021-11-05 14:39:59,2021-11-05 14:39:59,2021-11-10 08:35:00,,,,,MOP,Nokia,OA,OA Completado,2021-11-10 08:37:44,2021-11-05 18:23:42,2021-11-05 18:24:14,2021-11-05 18:25:46,2021-11-05 18:27:04,2021-11-10 08:37:44,
29171,A22-S078,Las Lomitas Acceso R81,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,PLMTAC,LITO,6673697,ISM-16259,OA,2021-11-05 14:37:00,2021-11-05 14:37:00,2021-11-05 14:55:59,2021-11-05 14:57:00,2021-11-09 12:26:00,,-24.6947,-60.5973,A22,MOP,Nokia,OA,OA Completado,2021-11-09 12:30:48,2021-11-08 08:04:16,2021-11-08 08:04:32,2021-11-08 08:05:30,2021-11-08 17:45:25,2021-11-09 12:30:48,
29172,A18-S162,Candelaria Costanera,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ICNDCO,LITO,6673753,ISM-16267,OA,2021-11-04 15:17:00,2021-11-04 15:17:00,2021-11-04 16:07:59,2021-11-04 16:11:00,2021-11-09 12:06:59,,-27.4536,-55.743,A18,MOP,NOKIA,OA,OA Completado,2021-11-09 11:54:45,2021-11-08 07:51:57,2021-11-08 07:52:03,2021-11-08 07:53:19,2021-11-08 07:54:06,2021-11-09 11:54:45,
29224,A19-S058,Puerto Iguazu Acceso Sur,4T4R,Sin Asignar,Sin Asignar,Sin Asignar,IIASUR,LITO,6778239,ISM-16253,OA,2021-11-11 11:26:59,2021-11-11 11:26:59,2021-11-11 12:33:59,2021-11-11 14:44:59,2021-11-11 17:57:59,,-25.6145,-54.5768,A19,MOP,Nokia,OA,OA Completado,2021-11-15 14:51:58,2021-11-11 09:32:03,2021-11-11 09:32:18,2021-11-11 17:44:17,2021-11-12 08:41:15,2021-11-15 14:51:58,
